source_row,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,was_previously_contacted,days_since_previous_contact,score
40336,67,retired,married,basic.4y,no,no,no,cellular,aug,mon,2,1,success,-1.7,94.027,-38.3,0.898,4991.6,1,13,0.6449293960716569
38335,39,admin.,single,high.school,no,no,no,cellular,oct,fri,1,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,0,0,0.6445090167882171
39331,70,retired,married,unknown,no,no,no,telephone,mar,mon,2,2,success,-1.8,93.369,-34.8,0.639,5008.7,1,7,0.6439836918701346
38552,53,admin.,divorced,high.school,no,no,no,cellular,oct,thu,1,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,0,0,0.6436882496459087
38079,51,services,married,high.school,no,yes,no,cellular,sep,tue,1,1,success,-3.4,92.379,-29.8,0.77,5017.5,1,3,0.6432900820032352
38542,23,technician,married,professional.course,no,yes,yes,cellular,oct,thu,2,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,0,0,0.6432690091632285
38223,41,technician,married,professional.course,no,no,no,cellular,oct,thu,2,0,nonexistent,-3.4,92.431,-26.9,0.741,5017.5,0,0,0.6431504862990066
38507,44,technician,married,unknown,no,no,yes,cellular,oct,tue,2,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,0,0,0.6430959259610326
40301,31,technician,single,university.degree,no,no,no,telephone,jul,thu,1,1,success,-1.7,94.215,-40.3,0.899,4991.6,1,5,0.6427905419409669
40697,69,retired,married,basic.4y,no,no,no,cellular,sep,mon,3,1,success,-1.1,94.199,-37.5,0.879,4963.6,1,6,0.6426678621807301
38383,67,retired,married,professional.course,no,no,no,telephone,oct,mon,2,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,0,0,0.642551797391356
36583,53,blue-collar,married,basic.6y,no,yes,no,cellular,jun,thu,2,1,success,-2.9,92.963,-40.8,1.26,5076.2,1,3,0.6423964220807881
38197,27,admin.,married,high.school,no,no,no,cellular,oct,tue,1,0,nonexistent,-3.4,92.431,-26.9,0.744,5017.5,0,0,0.6422918206363394
38545,61,technician,married,professional.course,no,no,no,cellular,oct,thu,1,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,0,0,0.6421523705709296
40322,25,student,single,high.school,no,no,no,cellular,aug,mon,2,4,failure,-1.7,94.027,-38.3,0.898,4991.6,1,10,0.6418876204439585
40123,29,admin.,married,university.degree,no,unknown,unknown,cellular,jul,tue,1,1,success,-1.7,94.215,-40.3,0.835,4991.6,1,3,0.6417786497971102
38336,39,admin.,single,high.school,no,yes,no,cellular,oct,fri,1,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,0,0,0.6415860113945552
39244,46,admin.,married,university.degree,no,no,no,telephone,mar,thu,1,1,success,-1.8,93.369,-34.8,0.65,5008.7,1,3,0.6415530405992342
38554,30,technician,married,professional.course,no,yes,yes,cellular,oct,thu,2,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,0,0,0.6415115940093703
40078,72,retired,married,basic.4y,no,no,yes,cellular,jul,fri,4,1,success,-1.7,94.215,-40.3,0.822,4991.6,1,8,0.6414477613709032
39129,59,management,married,university.degree,no,yes,no,cellular,dec,thu,3,1,success,-3.0,92.713,-33.0,0.7,5023.5,1,6,0.6414253016399348
38317,37,blue-collar,married,basic.6y,no,no,no,cellular,oct,thu,5,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,0,0,0.6413645832726574
38494,33,services,single,high.school,no,no,no,cellular,oct,tue,1,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,0,0,0.641130496443282
38117,63,housemaid,married,basic.4y,no,yes,no,cellular,sep,wed,1,1,success,-3.4,92.379,-29.8,0.749,5017.5,1,3,0.6410675278942495
38280,44,blue-collar,single,professional.course,no,no,no,cellular,oct,tue,2,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0,0,0.6410571473645876
40441,26,admin.,single,university.degree,no,no,no,telephone,aug,mon,1,1,success,-1.7,94.027,-38.3,0.904,4991.6,1,3,0.6410184616478319
38565,48,technician,married,high.school,no,yes,no,cellular,oct,thu,2,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,0,0,0.6409402832865817
40156,28,services,single,high.school,no,yes,no,cellular,jul,thu,1,1,success,-1.7,94.215,-40.3,0.846,4991.6,1,6,0.6409171329808698
36606,25,services,single,high.school,no,yes,no,cellular,jun,thu,2,1,success,-2.9,92.963,-40.8,1.26,5076.2,1,3,0.6409129317279146
39120,34,admin.,married,university.degree,no,no,yes,cellular,dec,tue,2,2,success,-3.0,92.713,-33.0,0.707,5023.5,1,6,0.6407779022019889
38225,69,technician,married,professional.course,no,yes,no,cellular,oct,thu,1,0,nonexistent,-3.4,92.431,-26.9,0.741,5017.5,0,0,0.6407339228489732
38233,69,technician,married,professional.course,no,yes,no,cellular,oct,thu,1,0,nonexistent,-3.4,92.431,-26.9,0.741,5017.5,0,0,0.6407339228489732
40113,29,admin.,married,university.degree,no,yes,yes,cellular,jul,tue,2,1,success,-1.7,94.215,-40.3,0.835,4991.6,1,6,0.6406305353096646
39919,24,student,single,high.school,no,no,no,cellular,jun,wed,2,2,success,-1.7,94.055,-39.8,0.739,4991.6,1,14,0.6404726371795951
39301,37,technician,married,professional.course,no,yes,yes,cellular,mar,wed,1,1,success,-1.8,93.369,-34.8,0.644,5008.7,1,9,0.6402631364485217
39292,31,admin.,single,university.degree,no,yes,no,telephone,mar,tue,1,2,success,-1.8,93.369,-34.8,0.646,5008.7,1,3,0.6401334383819477
36656,46,housemaid,single,university.degree,no,yes,yes,cellular,jun,fri,1,1,success,-2.9,92.963,-40.8,1.268,5076.2,1,3,0.6397340647981092
38329,25,admin.,single,university.degree,no,unknown,unknown,cellular,oct,fri,2,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,0,0,0.6391313072756818
38755,23,student,single,university.degree,no,yes,no,cellular,nov,wed,1,2,success,-3.4,92.649,-30.1,0.715,5017.5,1,3,0.638980206313835
39291,46,unemployed,single,university.degree,no,no,no,cellular,mar,tue,1,2,success,-1.8,93.369,-34.8,0.646,5008.7,1,10,0.638714172696558
40855,41,admin.,married,unknown,no,no,no,cellular,sep,wed,1,3,success,-1.1,94.199,-37.5,0.886,4963.6,1,7,0.6386882990215528
38566,48,technician,married,high.school,no,no,yes,cellular,oct,thu,3,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,0,0,0.6383592649940449
37140,17,student,single,unknown,no,yes,no,cellular,aug,wed,3,2,success,-2.9,92.201,-31.4,0.884,5076.2,1,4,0.6372477212152398
37953,39,blue-collar,married,basic.9y,no,yes,no,cellular,sep,fri,1,1,success,-3.4,92.379,-29.8,0.803,5017.5,1,3,0.6372244698728887
40022,37,admin.,single,university.degree,no,yes,no,cellular,jul,fri,2,3,success,-1.7,94.215,-40.3,0.79,4991.6,1,4,0.6369652432952904
40104,19,student,single,basic.9y,no,no,yes,telephone,jul,mon,1,2,success,-1.7,94.215,-40.3,0.827,4991.6,1,6,0.6368675901177955
36735,32,management,single,university.degree,no,no,no,cellular,jun,mon,2,1,success,-2.9,92.963,-40.8,1.281,5076.2,1,3,0.6368169535946798
36736,32,management,single,university.degree,no,no,no,cellular,jun,mon,2,1,success,-2.9,92.963,-40.8,1.281,5076.2,1,3,0.6368169535946798
40423,41,technician,divorced,university.degree,no,yes,no,cellular,aug,fri,2,3,success,-1.7,94.027,-38.3,0.905,4991.6,1,6,0.6362892338554532
40271,28,technician,single,professional.course,no,yes,no,cellular,jul,tue,2,1,success,-1.7,94.215,-40.3,0.893,4991.6,1,6,0.636263988603592
37969,59,admin.,married,unknown,no,yes,yes,cellular,sep,mon,3,1,success,-3.4,92.379,-29.8,0.797,5017.5,1,3,0.6361812770224752
40092,36,technician,single,university.degree,no,yes,yes,cellular,jul,mon,4,1,success,-1.7,94.215,-40.3,0.827,4991.6,1,3,0.6361630913771074
38284,28,admin.,single,high.school,no,no,no,telephone,oct,wed,1,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0,0,0.6359661523095393
39208,27,services,single,university.degree,no,yes,no,cellular,mar,mon,1,1,success,-1.8,93.369,-34.8,0.652,5008.7,1,6,0.6359610879570547
40832,30,student,single,professional.course,no,unknown,unknown,cellular,sep,mon,4,3,success,-1.1,94.199,-37.5,0.879,4963.6,1,6,0.6355759895358077
40643,26,admin.,single,university.degree,no,yes,no,cellular,sep,tue,3,3,success,-1.1,94.199,-37.5,0.881,4963.6,1,6,0.6352202630283353
36321,26,technician,single,professional.course,no,yes,no,cellular,jun,tue,2,1,success,-2.9,92.963,-40.8,1.262,5076.2,1,3,0.6352102054276967
40685,38,technician,single,professional.course,no,yes,no,cellular,sep,thu,2,1,success,-1.1,94.199,-37.5,0.879,4963.6,1,6,0.6348275781584203
38576,61,technician,married,professional.course,no,no,no,cellular,oct,thu,2,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,0,0,0.6345756315578918
38455,98,retired,married,basic.4y,unknown,yes,no,cellular,oct,fri,2,0,nonexistent,-3.4,92.431,-26.9,0.73,5017.5,0,0,0.6340636915825933
37927,44,admin.,married,university.degree,no,yes,no,cellular,sep,thu,1,1,success,-3.4,92.379,-29.8,0.809,5017.5,1,14,0.6337665202660847
38930,56,retired,married,university.degree,no,no,no,cellular,nov,wed,1,1,success,-3.4,92.649,-30.1,0.716,5017.5,1,3,0.6337145260394159
38191,82,retired,married,university.degree,no,yes,yes,cellular,oct,tue,1,1,failure,-3.4,92.431,-26.9,0.744,5017.5,0,0,0.6333275452180454
40184,26,technician,single,university.degree,no,yes,no,cellular,jul,fri,3,2,success,-1.7,94.215,-40.3,0.861,4991.6,1,6,0.6332924838574361
40784,32,technician,married,basic.9y,no,yes,no,cellular,sep,wed,1,1,success,-1.1,94.199,-37.5,0.879,4963.6,1,6,0.6331310596786835
36356,49,admin.,divorced,university.degree,no,yes,no,cellular,jun,tue,1,1,success,-2.9,92.963,-40.8,1.262,5076.2,1,4,0.6330643704261674
39837,29,admin.,single,university.degree,no,no,no,cellular,jun,wed,2,4,success,-1.7,94.055,-39.8,0.715,4991.6,1,3,0.6329318877194487
38416,44,admin.,married,university.degree,no,yes,no,telephone,oct,wed,1,0,nonexistent,-3.4,92.431,-26.9,0.735,5017.5,0,0,0.6327935123968504
39974,76,retired,married,professional.course,unknown,yes,no,cellular,jun,tue,1,1,success,-1.7,94.055,-39.8,0.761,4991.6,1,3,0.6327852618102822
40026,35,admin.,single,university.degree,no,no,no,cellular,jul,fri,5,1,success,-1.7,94.215,-40.3,0.79,4991.6,1,4,0.6321845271985307
37393,26,student,single,basic.9y,no,yes,no,cellular,aug,wed,1,1,success,-2.9,92.201,-31.4,0.879,5076.2,1,4,0.632003559060918
40780,41,unemployed,married,high.school,no,yes,yes,cellular,sep,wed,1,1,success,-1.1,94.199,-37.5,0.879,4963.6,1,6,0.6317516099337911
38249,32,admin.,married,professional.course,no,yes,no,cellular,oct,tue,1,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0,0,0.631681538607745
38268,32,admin.,married,professional.course,no,yes,no,cellular,oct,tue,1,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0,0,0.631681538607745
38355,49,admin.,single,high.school,no,yes,no,cellular,oct,fri,2,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,0,0,0.6314644929738098
38384,35,self-employed,single,university.degree,no,unknown,unknown,cellular,oct,mon,2,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,0,0,0.6313573731642006
40478,67,housemaid,divorced,professional.course,no,no,no,cellular,aug,thu,1,2,success,-1.7,94.027,-38.3,0.899,4991.6,1,6,0.6312935471543984
38138,30,admin.,married,university.degree,no,no,no,cellular,sep,mon,2,1,success,-3.4,92.379,-29.8,0.739,5017.5,1,6,0.6312897331428939
40126,35,technician,single,professional.course,no,yes,no,cellular,jul,tue,1,1,success,-1.7,94.215,-40.3,0.835,4991.6,1,6,0.6312587010317019
36533,29,services,single,high.school,no,no,no,cellular,jun,wed,6,1,success,-2.9,92.963,-40.8,1.26,5076.2,1,3,0.6308367444040968
36468,40,blue-collar,divorced,professional.course,no,no,no,cellular,jun,wed,2,1,success,-2.9,92.963,-40.8,1.26,5076.2,1,3,0.6308290665296112
38219,58,technician,married,basic.4y,no,yes,no,cellular,oct,wed,1,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,0,0,0.630792489105904
39911,36,admin.,single,university.degree,no,no,no,cellular,jun,wed,1,1,success,-1.7,94.055,-39.8,0.739,4991.6,1,7,0.6307560237144291
40813,58,admin.,married,university.degree,no,no,no,cellular,sep,thu,4,1,success,-1.1,94.199,-37.5,0.878,4963.6,1,6,0.6307111417509941
38511,33,services,single,high.school,no,yes,no,cellular,oct,tue,2,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,0,0,0.6305829823982733
37980,28,technician,married,high.school,no,yes,no,cellular,sep,mon,1,1,success,-3.4,92.379,-29.8,0.797,5017.5,1,4,0.6304850687051625
38262,33,unemployed,married,high.school,no,no,yes,cellular,oct,tue,1,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0,0,0.6304401700319981
41099,59,admin.,divorced,high.school,no,no,no,cellular,nov,thu,3,2,success,-1.1,94.767,-50.8,1.05,4963.6,1,3,0.6301441454169661
39014,65,management,married,unknown,no,no,no,cellular,dec,wed,2,1,success,-3.0,92.713,-33.0,0.715,5023.5,1,9,0.6300330730649552
41108,64,unknown,married,unknown,no,no,no,cellular,nov,mon,1,3,success,-1.1,94.767,-50.8,1.048,4963.6,1,3,0.6299533474672444
40938,51,housemaid,married,basic.4y,no,no,no,cellular,oct,tue,2,2,failure,-1.1,94.601,-49.5,0.982,4963.6,0,0,0.629685559082118
